timestamp,src_mac,dst_mac,ethertype,frame_size_bytes
2025-06-22 19:33:19,40:00:40:01:90:63,45:00:00:54:ab:b1,0x0800,118
2025-06-22 19:33:19,00:00:3f:01:93:6c,45:00:00:54:e9:a8,0x0800,84
2025-06-22 19:33:19,00:00:3f:01:93:6c,45:00:00:54:e9:a8,0x0800,84
2025-06-22 19:33:20,40:00:40:01:90:4f,45:00:00:54:ab:c5,0x0800,118
2025-06-22 19:33:20,40:00:40:01:90:4f,45:00:00:54:ab:c5,0x0800,118
2025-06-22 19:33:20,00:00:3f:01:5e:2e,45:00:00:54:1e:e7,0x0800,84
2025-06-22 19:33:21,00:00:3f:01:5e:2e,45:00:00:54:1e:e7,0x0800,84
2025-06-22 19:33:21,40:00:40:01:8f:e9,45:00:00:54:ac:2b,0x0800,118
2025-06-22 19:33:21,40:00:40:01:8f:e9,45:00:00:54:ac:2b,0x0800,118
2025-06-22 19:33:21,00:00:3f:01:e3:bf,45:00:00:54:99:55,0x0800,84
2025-06-22 19:33:21,00:00:3f:01:e3:bf,45:00:00:54:99:55,0x0800,84
2025-06-22 19:33:22,40:00:40:01:8f:81,45:00:00:54:ac:93,0x0800,118
2025-06-22 19:33:22,40:00:40:01:8f:81,45:00:00:54:ac:93,0x0800,118
2025-06-22 19:33:23,00:00:3f:01:89:01,45:00:00:54:f4:13,0x0800,84
2025-06-22 19:33:23,00:00:3f:01:89:01,45:00:00:54:f4:13,0x0800,84
2025-06-22 19:33:23,40:00:40:01:8f:7b,45:00:00:54:ac:99,0x0800,118
2025-06-22 19:33:23,40:00:40:01:8f:7b,45:00:00:54:ac:99,0x0800,118
2025-06-22 19:33:23,00:00:3f:01:53:60,45:00:00:54:29:b5,0x0800,84
2025-06-22 19:33:23,00:00:3f:01:53:60,45:00:00:54:29:b5,0x0800,84
2025-06-22 19:33:24,40:00:40:01:8f:62,45:00:00:54:ac:b2,0x0800,118
2025-06-22 19:33:24,40:00:40:01:8f:62,45:00:00:54:ac:b2,0x0800,118
2025-06-22 19:33:24,00:00:3f:01:ba:34,45:00:00:54:c2:e0,0x0800,84
2025-06-22 19:33:24,00:00:3f:01:ba:34,45:00:00:54:c2:e0,0x0800,84
2025-06-22 19:33:25,40:00:40:01:8f:53,45:00:00:54:ac:c1,0x0800,118
2025-06-22 19:33:25,40:00:40:01:8f:53,45:00:00:54:ac:c1,0x0800,118
2025-06-22 19:33:25,00:00:3f:01:15:7f,45:00:00:54:67:96,0x0800,84
2025-06-22 19:33:25,00:00:3f:01:15:7f,45:00:00:54:67:96,0x0800,84
2025-06-22 19:33:26,40:00:40:01:8f:19,45:00:00:54:ac:fb,0x0800,118
2025-06-22 19:33:26,40:00:40:01:8f:19,45:00:00:54:ac:fb,0x0800,118
2025-06-22 19:33:27,00:00:3f:01:13:c7,45:00:00:54:69:4e,0x0800,84
2025-06-22 19:33:27,00:00:3f:01:13:c7,45:00:00:54:69:4e,0x0800,84
2025-06-22 19:33:28,40:00:40:01:8e:b3,45:00:00:54:ad:61,0x0800,118
2025-06-22 19:33:28,40:00:40:01:8e:b3,45:00:00:54:ad:61,0x0800,118
2025-06-22 19:33:28,00:00:3f:01:a2:c9,45:00:00:54:da:4b,0x0800,84
2025-06-22 19:33:28,00:00:3f:01:a2:c9,45:00:00:54:da:4b,0x0800,84
2025-06-22 19:33:29,40:00:40:01:8e:63,45:00:00:54:ad:b1,0x0800,118
2025-06-22 19:33:29,40:00:40:01:8e:63,45:00:00:54:ad:b1,0x0800,118
2025-06-22 19:33:29,00:00:3f:01:4d:81,45:00:00:54:2f:94,0x0800,84
2025-06-22 19:33:29,00:00:3f:01:4d:81,45:00:00:54:2f:94,0x0800,84
2025-06-22 19:33:30,40:00:40:01:8e:02,45:00:00:54:ae:12,0x0800,118
2025-06-22 19:33:30,40:00:40:01:8e:02,45:00:00:54:ae:12,0x0800,118
2025-06-22 19:33:30,00:00:3f:01:fe:d0,45:00:00:54:7e:44,0x0800,84
2025-06-22 19:33:30,00:00:3f:01:fe:d0,45:00:00:54:7e:44,0x0800,84
2025-06-22 19:33:31,40:00:40:01:8d:ec,45:00:00:54:ae:28,0x0800,118
2025-06-22 19:33:31,40:00:40:01:8d:ec,45:00:00:54:ae:28,0x0800,118
2025-06-22 19:33:32,40:00:40:01:8d:be,45:00:00:54:ae:56,0x0800,118
2025-06-22 19:33:32,40:00:40:01:8d:be,45:00:00:54:ae:56,0x0800,118
2025-06-22 19:33:32,00:00:3f:01:f3:da,45:00:00:54:89:3a,0x0800,84
2025-06-22 19:33:32,00:00:3f:01:f3:da,45:00:00:54:89:3a,0x0800,84
2025-06-22 19:33:33,40:00:40:01:8d:5e,45:00:00:54:ae:b6,0x0800,118
2025-06-22 19:33:33,40:00:40:01:8d:5e,45:00:00:54:ae:b6,0x0800,118
2025-06-22 19:33:33,00:00:3f:01:0f:60,45:00:00:54:6d:b5,0x0800,84
2025-06-22 19:33:33,00:00:3f:01:0f:60,45:00:00:54:6d:b5,0x0800,84
2025-06-22 19:33:34,40:00:40:01:8c:f9,45:00:00:54:af:1b,0x0800,118
2025-06-22 19:33:34,40:00:40:01:8c:f9,45:00:00:54:af:1b,0x0800,118
2025-06-22 19:33:34,00:00:3f:01:c4:29,45:00:00:54:b8:eb,0x0800,84
2025-06-22 19:33:34,00:00:3f:01:c4:29,45:00:00:54:b8:eb,0x0800,84
2025-06-22 19:33:35,40:00:40:01:8c:d5,45:00:00:54:af:3f,0x0800,118
2025-06-22 19:33:35,40:00:40:01:8c:d5,45:00:00:54:af:3f,0x0800,118
2025-06-22 19:33:35,00:00:3f:01:d4:f1,45:00:00:54:a8:23,0x0800,84
2025-06-22 19:33:35,00:00:3f:01:d4:f1,45:00:00:54:a8:23,0x0800,84
2025-06-22 19:33:36,40:00:40:01:8c:b4,45:00:00:54:af:60,0x0800,118
2025-06-22 19:33:36,40:00:40:01:8c:b4,45:00:00:54:af:60,0x0800,118
2025-06-22 19:33:36,00:00:3f:01:27:8d,45:00:00:54:55:88,0x0800,84
2025-06-22 19:33:36,00:00:3f:01:27:8d,45:00:00:54:55:88,0x0800,84
2025-06-22 19:33:37,40:00:40:01:8c:a2,45:00:00:54:af:72,0x0800,118
2025-06-22 19:33:37,40:00:40:01:8c:a2,45:00:00:54:af:72,0x0800,118
2025-06-22 19:33:37,00:00:3f:01:44:d7,45:00:00:54:38:3e,0x0800,84
2025-06-22 19:33:37,00:00:3f:01:44:d7,45:00:00:54:38:3e,0x0800,84
2025-06-22 19:33:38,40:00:40:01:8c:6c,45:00:00:54:af:a8,0x0800,118
2025-06-22 19:33:38,40:00:40:01:8c:6c,45:00:00:54:af:a8,0x0800,118
2025-06-22 19:33:38,00:00:3f:01:cc:e9,45:00:00:54:b0:2b,0x0800,84
2025-06-22 19:33:38,00:00:3f:01:cc:e9,45:00:00:54:b0:2b,0x0800,84
2025-06-22 19:33:39,40:00:40:01:8c:65,45:00:00:54:af:af,0x0800,118
2025-06-22 19:33:39,40:00:40:01:8c:65,45:00:00:54:af:af,0x0800,118
2025-06-22 19:33:39,00:00:3f:01:2c:fa,45:00:00:54:50:1b,0x0800,84
2025-06-22 19:33:39,00:00:3f:01:2c:fa,45:00:00:54:50:1b,0x0800,84
2025-06-22 19:33:40,40:00:40:01:8c:62,45:00:00:54:af:b2,0x0800,118
2025-06-22 19:33:40,40:00:40:01:8c:62,45:00:00:54:af:b2,0x0800,118
2025-06-22 19:33:40,00:00:3f:01:5e:a9,45:00:00:54:1e:6c,0x0800,84
2025-06-22 19:33:40,00:00:3f:01:5e:a9,45:00:00:54:1e:6c,0x0800,84
2025-06-22 19:33:41,40:00:40:01:8c:13,45:00:00:54:b0:01,0x0800,118
2025-06-22 19:33:41,40:00:40:01:8c:13,45:00:00:54:b0:01,0x0800,118
2025-06-22 19:33:41,00:00:3f:01:49:f7,45:00:00:54:33:1e,0x0800,84
2025-06-22 19:33:41,00:00:3f:01:49:f7,45:00:00:54:33:1e,0x0800,84
2025-06-22 19:33:42,40:00:40:01:8b:dd,45:00:00:54:b0:37,0x0800,118
2025-06-22 19:33:42,40:00:40:01:8b:dd,45:00:00:54:b0:37,0x0800,118
2025-06-22 19:33:42,00:00:3f:01:25:c9,45:00:00:54:57:4c,0x0800,84
2025-06-22 19:33:42,00:00:3f:01:25:c9,45:00:00:54:57:4c,0x0800,84
2025-06-22 19:33:43,40:00:40:01:8b:94,45:00:00:54:b0:80,0x0800,118
2025-06-22 19:33:43,40:00:40:01:8b:94,45:00:00:54:b0:80,0x0800,118
2025-06-22 19:33:43,00:00:3f:01:21:45,45:00:00:54:5b:d0,0x0800,84
2025-06-22 19:33:43,00:00:3f:01:21:45,45:00:00:54:5b:d0,0x0800,84
2025-06-22 19:33:44,40:00:40:01:8b:39,45:00:00:54:b0:db,0x0800,118
2025-06-22 19:33:44,40:00:40:01:8b:39,45:00:00:54:b0:db,0x0800,118
2025-06-22 19:33:44,00:00:3f:01:b8:21,45:00:00:54:c4:f3,0x0800,84
2025-06-22 19:33:44,00:00:3f:01:b8:21,45:00:00:54:c4:f3,0x0800,84
2025-06-22 19:33:45,40:00:40:01:8b:24,45:00:00:54:b0:f0,0x0800,118
2025-06-22 19:33:45,40:00:40:01:8b:24,45:00:00:54:b0:f0,0x0800,118
2025-06-22 19:33:45,00:00:3f:01:60:27,45:00:00:54:1c:ee,0x0800,84
2025-06-22 19:33:45,00:00:3f:01:60:27,45:00:00:54:1c:ee,0x0800,84
2025-06-22 19:33:46,40:00:40:01:8b:12,45:00:00:54:b1:02,0x0800,118
2025-06-22 19:33:46,40:00:40:01:8b:12,45:00:00:54:b1:02,0x0800,118
2025-06-22 19:33:46,00:00:3f:01:ec:7b,45:00:00:54:90:99,0x0800,84
2025-06-22 19:33:46,00:00:3f:01:ec:7b,45:00:00:54:90:99,0x0800,84
2025-06-22 19:33:47,40:00:40:01:8a:f2,45:00:00:54:b1:22,0x0800,118
2025-06-22 19:33:47,40:00:40:01:8a:f2,45:00:00:54:b1:22,0x0800,118
2025-06-22 19:33:47,00:00:3f:01:0d:2f,45:00:00:54:6f:e6,0x0800,84
2025-06-22 19:33:47,00:00:3f:01:0d:2f,45:00:00:54:6f:e6,0x0800,84
2025-06-22 19:33:48,40:00:40:01:8a:ed,45:00:00:54:b1:27,0x0800,118
2025-06-22 19:33:48,40:00:40:01:8a:ed,45:00:00:54:b1:27,0x0800,118
2025-06-22 19:33:48,00:00:3f:01:d8:7f,45:00:00:54:a4:95,0x0800,84
2025-06-22 19:33:48,00:00:3f:01:d8:7f,45:00:00:54:a4:95,0x0800,84
2025-06-22 19:33:49,40:00:40:01:8a:e3,45:00:00:54:b1:31,0x0800,118
2025-06-22 19:33:49,40:00:40:01:8a:e3,45:00:00:54:b1:31,0x0800,118
2025-06-22 19:33:49,00:00:3f:01:d9:0e,45:00:00:54:a4:06,0x0800,84
2025-06-22 19:33:49,00:00:3f:01:d9:0e,45:00:00:54:a4:06,0x0800,84
2025-06-22 19:33:50,40:00:40:01:8a:d5,45:00:00:54:b1:3f,0x0800,118
2025-06-22 19:33:50,40:00:40:01:8a:d5,45:00:00:54:b1:3f,0x0800,118
2025-06-22 19:33:50,00:00:3f:01:7d:6c,45:00:00:54:ff:a8,0x0800,84
2025-06-22 19:33:50,00:00:3f:01:7d:6c,45:00:00:54:ff:a8,0x0800,84
2025-06-22 19:33:51,40:00:40:01:8a:6f,45:00:00:54:b1:a5,0x0800,118
2025-06-22 19:33:51,40:00:40:01:8a:6f,45:00:00:54:b1:a5,0x0800,118
2025-06-22 19:33:51,00:00:3f:01:27:9a,45:00:00:54:55:7b,0x0800,84
2025-06-22 19:33:51,00:00:3f:01:27:9a,45:00:00:54:55:7b,0x0800,84
2025-06-22 19:33:52,40:00:40:01:8a:2f,45:00:00:54:b1:e5,0x0800,118
2025-06-22 19:33:52,40:00:40:01:8a:2f,45:00:00:54:b1:e5,0x0800,118
2025-06-22 19:33:52,00:00:3f:01:75:45,45:00:00:54:07:d0,0x0800,84
2025-06-22 19:33:52,00:00:3f:01:75:45,45:00:00:54:07:d0,0x0800,84
2025-06-22 19:33:53,40:00:40:01:89:d5,45:00:00:54:b2:3f,0x0800,118
2025-06-22 19:33:53,40:00:40:01:89:d5,45:00:00:54:b2:3f,0x0800,118
2025-06-22 19:33:54,00:00:3f:01:84:fd,45:00:00:54:f8:17,0x0800,84
2025-06-22 19:33:54,00:00:3f:01:84:fd,45:00:00:54:f8:17,0x0800,84
2025-06-22 19:33:55,40:00:40:01:89:6d,45:00:00:54:b2:a7,0x0800,118
2025-06-22 19:33:55,40:00:40:01:89:6d,45:00:00:54:b2:a7,0x0800,118
2025-06-22 19:33:55,00:00:3f:01:71:68,45:00:00:54:0b:ad,0x0800,84
2025-06-22 19:33:55,00:00:3f:01:71:68,45:00:00:54:0b:ad,0x0800,84
2025-06-22 19:33:56,40:00:40:01:89:25,45:00:00:54:b2:ef,0x0800,118
2025-06-22 19:33:56,40:00:40:01:89:25,45:00:00:54:b2:ef,0x0800,118
2025-06-22 19:33:56,00:00:3f:01:10:a2,45:00:00:54:6c:73,0x0800,84
2025-06-22 19:33:56,00:00:3f:01:10:a2,45:00:00:54:6c:73,0x0800,84
2025-06-22 19:33:57,40:00:40:01:89:04,45:00:00:54:b3:10,0x0800,118
2025-06-22 19:33:57,40:00:40:01:89:04,45:00:00:54:b3:10,0x0800,118
2025-06-22 19:33:57,00:00:3f:01:4e:02,45:00:00:54:2f:13,0x0800,84
2025-06-22 19:33:57,00:00:3f:01:4e:02,45:00:00:54:2f:13,0x0800,84
2025-06-22 19:33:58,40:00:40:01:88:a5,45:00:00:54:b3:6f,0x0800,118
2025-06-22 19:33:58,40:00:40:01:88:a5,45:00:00:54:b3:6f,0x0800,118
2025-06-22 19:33:58,00:00:3f:01:5d:48,45:00:00:54:1f:cd,0x0800,84
2025-06-22 19:33:58,00:00:3f:01:5d:48,45:00:00:54:1f:cd,0x0800,84
2025-06-22 19:33:59,40:00:40:01:88:6e,45:00:00:54:b3:a6,0x0800,118
2025-06-22 19:33:59,40:00:40:01:88:6e,45:00:00:54:b3:a6,0x0800,118
2025-06-22 19:33:59,00:00:3f:01:e8:7f,45:00:00:54:94:95,0x0800,84
2025-06-22 19:33:59,00:00:3f:01:e8:7f,45:00:00:54:94:95,0x0800,84
2025-06-22 19:34:00,40:00:40:01:88:1e,45:00:00:54:b3:f6,0x0800,118
2025-06-22 19:34:00,40:00:40:01:88:1e,45:00:00:54:b3:f6,0x0800,118
2025-06-22 19:34:00,00:00:3f:01:95:ad,45:00:00:54:e7:67,0x0800,84
2025-06-22 19:34:00,00:00:3f:01:95:ad,45:00:00:54:e7:67,0x0800,84
2025-06-22 19:34:01,40:00:40:01:87:c9,45:00:00:54:b4:4b,0x0800,118
2025-06-22 19:34:01,40:00:40:01:87:c9,45:00:00:54:b4:4b,0x0800,118
2025-06-22 19:34:01,00:00:3f:01:29:b4,45:00:00:54:53:61,0x0800,84
2025-06-22 19:34:01,00:00:3f:01:29:b4,45:00:00:54:53:61,0x0800,84
2025-06-22 19:34:02,40:00:40:01:87:b3,45:00:00:54:b4:61,0x0800,118
2025-06-22 19:34:02,40:00:40:01:87:b3,45:00:00:54:b4:61,0x0800,118
2025-06-22 19:34:02,00:00:3f:01:21:a2,45:00:00:54:5b:73,0x0800,84
2025-06-22 19:34:02,00:00:3f:01:21:a2,45:00:00:54:5b:73,0x0800,84
2025-06-22 19:34:03,40:00:40:01:87:52,45:00:00:54:b4:c2,0x0800,118
2025-06-22 19:34:03,40:00:40:01:87:52,45:00:00:54:b4:c2,0x0800,118
2025-06-22 19:34:03,00:00:3f:01:4b:3b,45:00:00:54:31:da,0x0800,84
2025-06-22 19:34:03,00:00:3f:01:4b:3b,45:00:00:54:31:da,0x0800,84
2025-06-22 19:34:04,40:00:40:01:86:fb,45:00:00:54:b5:19,0x0800,118
2025-06-22 19:34:04,40:00:40:01:86:fb,45:00:00:54:b5:19,0x0800,118
2025-06-22 19:34:04,00:00:3f:01:f0:8a,45:00:00:54:8c:8a,0x0800,84
2025-06-22 19:34:04,00:00:3f:01:f0:8a,45:00:00:54:8c:8a,0x0800,84
2025-06-22 19:34:05,40:00:40:01:86:94,45:00:00:54:b5:80,0x0800,118
2025-06-22 19:34:05,40:00:40:01:86:94,45:00:00:54:b5:80,0x0800,118
2025-06-22 19:34:05,00:00:3f:01:35:0c,45:00:00:54:48:09,0x0800,84
2025-06-22 19:34:05,00:00:3f:01:35:0c,45:00:00:54:48:09,0x0800,84
2025-06-22 19:34:06,40:00:40:01:86:8b,45:00:00:54:b5:89,0x0800,118
2025-06-22 19:34:06,40:00:40:01:86:8b,45:00:00:54:b5:89,0x0800,118
2025-06-22 19:34:06,00:00:3f:01:d0:3c,45:00:00:54:ac:d8,0x0800,84
2025-06-22 19:34:06,00:00:3f:01:d0:3c,45:00:00:54:ac:d8,0x0800,84
2025-06-22 19:34:07,40:00:40:01:86:87,45:00:00:54:b5:8d,0x0800,118
2025-06-22 19:34:07,40:00:40:01:86:87,45:00:00:54:b5:8d,0x0800,118
2025-06-22 19:34:07,00:00:3f:01:27:7d,45:00:00:54:55:98,0x0800,84
2025-06-22 19:34:07,00:00:3f:01:27:7d,45:00:00:54:55:98,0x0800,84
2025-06-22 19:34:08,40:00:40:01:86:7f,45:00:00:54:b5:95,0x0800,118
2025-06-22 19:34:08,40:00:40:01:86:7f,45:00:00:54:b5:95,0x0800,118
2025-06-22 19:34:08,00:00:3f:01:b7:66,45:00:00:54:c5:ae,0x0800,84
2025-06-22 19:34:08,00:00:3f:01:b7:66,45:00:00:54:c5:ae,0x0800,84
2025-06-22 19:34:09,40:00:40:01:86:1b,45:00:00:54:b5:f9,0x0800,118
2025-06-22 19:34:09,40:00:40:01:86:1b,45:00:00:54:b5:f9,0x0800,118
2025-06-22 19:34:09,00:00:3f:01:ee:a4,45:00:00:54:8e:70,0x0800,84
2025-06-22 19:34:09,00:00:3f:01:ee:a4,45:00:00:54:8e:70,0x0800,84
2025-06-22 19:34:10,40:00:40:01:85:c9,45:00:00:54:b6:4b,0x0800,118
2025-06-22 19:34:10,40:00:40:01:85:c9,45:00:00:54:b6:4b,0x0800,118
2025-06-22 19:34:10,00:00:3f:01:88:cc,45:00:00:54:f4:48,0x0800,84
2025-06-22 19:34:10,00:00:3f:01:88:cc,45:00:00:54:f4:48,0x0800,84
2025-06-22 19:34:11,40:00:40:01:85:78,45:00:00:54:b6:9c,0x0800,118
2025-06-22 19:34:11,40:00:40:01:85:78,45:00:00:54:b6:9c,0x0800,118
2025-06-22 19:34:11,00:00:3f:01:25:c0,45:00:00:54:57:55,0x0800,84
2025-06-22 19:34:11,00:00:3f:01:25:c0,45:00:00:54:57:55,0x0800,84
2025-06-22 19:34:12,40:00:40:01:85:14,45:00:00:54:b7:00,0x0800,118
2025-06-22 19:34:12,40:00:40:01:85:14,45:00:00:54:b7:00,0x0800,118
2025-06-22 19:34:12,00:00:3f:01:62:8b,45:00:00:54:1a:8a,0x0800,84
2025-06-22 19:34:12,00:00:3f:01:62:8b,45:00:00:54:1a:8a,0x0800,84
2025-06-22 19:34:13,40:00:40:01:84:df,45:00:00:54:b7:35,0x0800,118
2025-06-22 19:34:13,40:00:40:01:84:df,45:00:00:54:b7:35,0x0800,118
2025-06-22 19:34:13,00:00:3f:01:22:f9,45:00:00:54:5a:1c,0x0800,84
2025-06-22 19:34:13,00:00:3f:01:22:f9,45:00:00:54:5a:1c,0x0800,84
2025-06-22 19:34:14,40:00:40:01:84:9b,45:00:00:54:b7:79,0x0800,118
2025-06-22 19:34:14,40:00:40:01:84:9b,45:00:00:54:b7:79,0x0800,118
2025-06-22 19:34:15,00:00:3f:01:5b:c8,45:00:00:54:21:4d,0x0800,84
2025-06-22 19:34:15,00:00:3f:01:5b:c8,45:00:00:54:21:4d,0x0800,84
2025-06-22 19:34:15,40:00:40:01:84:5e,45:00:00:54:b7:b6,0x0800,118
2025-06-22 19:34:15,40:00:40:01:84:5e,45:00:00:54:b7:b6,0x0800,118
2025-06-22 19:34:15,00:00:3f:01:a0:31,45:00:00:54:dc:e3,0x0800,84
2025-06-22 19:34:15,00:00:3f:01:a0:31,45:00:00:54:dc:e3,0x0800,84
2025-06-22 19:34:16,40:00:40:01:83:fb,45:00:00:54:b8:19,0x0800,118
2025-06-22 19:34:16,40:00:40:01:83:fb,45:00:00:54:b8:19,0x0800,118
2025-06-22 19:34:17,00:00:3f:01:44:05,45:00:00:54:39:10,0x0800,84
2025-06-22 19:34:17,00:00:3f:01:44:05,45:00:00:54:39:10,0x0800,84
2025-06-22 19:34:17,40:00:40:01:83:b0,45:00:00:54:b8:64,0x0800,118
2025-06-22 19:34:17,40:00:40:01:83:b0,45:00:00:54:b8:64,0x0800,118
2025-06-22 19:34:17,00:00:3f:01:66:30,45:00:00:54:16:e5,0x0800,84
2025-06-22 19:34:17,00:00:3f:01:66:30,45:00:00:54:16:e5,0x0800,84
2025-06-22 19:34:18,40:00:40:01:83:5b,45:00:00:54:b8:b9,0x0800,118
2025-06-22 19:34:18,40:00:40:01:83:5b,45:00:00:54:b8:b9,0x0800,118
2025-06-22 19:34:18,00:00:3f:01:0b:d1,45:00:00:54:71:44,0x0800,84
2025-06-22 19:34:18,00:00:3f:01:0b:d1,45:00:00:54:71:44,0x0800,84
2025-06-22 19:34:19,40:00:40:01:82:fa,45:00:00:54:b9:1a,0x0800,118
2025-06-22 19:34:19,40:00:40:01:82:fa,45:00:00:54:b9:1a,0x0800,118
2025-06-22 19:34:19,00:00:3f:01:61:5e,45:00:00:54:1b:b7,0x0800,84
2025-06-22 19:34:19,00:00:3f:01:61:5e,45:00:00:54:1b:b7,0x0800,84
2025-06-22 19:34:20,40:00:40:01:82:bc,45:00:00:54:b9:58,0x0800,118
2025-06-22 19:34:20,40:00:40:01:82:bc,45:00:00:54:b9:58,0x0800,118
2025-06-22 19:34:20,00:00:3f:01:b1:92,45:00:00:54:cb:82,0x0800,84
2025-06-22 19:34:20,00:00:3f:01:b1:92,45:00:00:54:cb:82,0x0800,84
2025-06-22 19:34:21,40:00:40:01:82:73,45:00:00:54:b9:a1,0x0800,118
2025-06-22 19:34:21,40:00:40:01:82:73,45:00:00:54:b9:a1,0x0800,118
2025-06-22 19:34:22,00:00:3f:01:2e:b7,45:00:00:54:4e:5e,0x0800,84
2025-06-22 19:34:22,00:00:3f:01:2e:b7,45:00:00:54:4e:5e,0x0800,84
2025-06-22 19:34:23,40:00:40:01:82:6c,45:00:00:54:b9:a8,0x0800,118
2025-06-22 19:34:23,00:00:3f:01:cb:6e,45:00:00:54:b1:a6,0x0800,84
2025-06-22 19:34:23,40:00:40:01:82:6c,45:00:00:54:b9:a8,0x0800,118
2025-06-22 19:34:23,00:00:3f:01:cb:6e,45:00:00:54:b1:a6,0x0800,84
2025-06-22 19:34:24,40:00:40:01:82:4b,45:00:00:54:b9:c9,0x0800,118
2025-06-22 19:34:24,40:00:40:01:82:4b,45:00:00:54:b9:c9,0x0800,118
2025-06-22 19:34:24,00:00:3f:01:4f:09,45:00:00:54:2e:0c,0x0800,84
2025-06-22 19:34:24,00:00:3f:01:4f:09,45:00:00:54:2e:0c,0x0800,84
2025-06-22 19:34:25,40:00:40:01:82:40,45:00:00:54:b9:d4,0x0800,118
2025-06-22 19:34:25,40:00:40:01:82:40,45:00:00:54:b9:d4,0x0800,118
2025-06-22 19:34:25,00:00:3f:01:50:02,45:00:00:54:2d:13,0x0800,84
2025-06-22 19:34:25,00:00:3f:01:50:02,45:00:00:54:2d:13,0x0800,84
2025-06-22 19:34:26,40:00:40:01:81:e8,45:00:00:54:ba:2c,0x0800,118
2025-06-22 19:34:26,40:00:40:01:81:e8,45:00:00:54:ba:2c,0x0800,118
2025-06-22 19:34:26,00:00:3f:01:b0:f4,45:00:00:54:cc:20,0x0800,84
2025-06-22 19:34:26,00:00:3f:01:b0:f4,45:00:00:54:cc:20,0x0800,84
2025-06-22 19:34:27,40:00:40:01:81:c8,45:00:00:54:ba:4c,0x0800,118
2025-06-22 19:34:27,40:00:40:01:81:c8,45:00:00:54:ba:4c,0x0800,118
2025-06-22 19:34:27,00:00:3f:01:68:1a,45:00:00:54:14:fb,0x0800,84
2025-06-22 19:34:27,00:00:3f:01:68:1a,45:00:00:54:14:fb,0x0800,84
2025-06-22 19:34:28,40:00:40:01:81:81,45:00:00:54:ba:93,0x0800,118
2025-06-22 19:34:28,40:00:40:01:81:81,45:00:00:54:ba:93,0x0800,118
2025-06-22 19:34:28,00:00:3f:01:39:09,45:00:00:54:44:0c,0x0800,84
2025-06-22 19:34:28,00:00:3f:01:39:09,45:00:00:54:44:0c,0x0800,84
2025-06-22 19:34:29,40:00:40:01:81:6b,45:00:00:54:ba:a9,0x0800,118
2025-06-22 19:34:29,40:00:40:01:81:6b,45:00:00:54:ba:a9,0x0800,118
2025-06-22 19:34:29,00:00:3f:01:2d:0c,45:00:00:54:50:09,0x0800,84
2025-06-22 19:34:29,00:00:3f:01:2d:0c,45:00:00:54:50:09,0x0800,84
2025-06-22 19:34:30,40:00:40:01:81:2c,45:00:00:54:ba:e8,0x0800,118
2025-06-22 19:34:30,40:00:40:01:81:2c,45:00:00:54:ba:e8,0x0800,118
2025-06-22 19:34:30,00:00:3f:01:ae:52,45:00:00:54:ce:c2,0x0800,84
2025-06-22 19:34:30,00:00:3f:01:ae:52,45:00:00:54:ce:c2,0x0800,84
2025-06-22 19:34:31,40:00:40:01:81:00,45:00:00:54:bb:14,0x0800,118
2025-06-22 19:34:31,40:00:40:01:81:00,45:00:00:54:bb:14,0x0800,118
2025-06-22 19:34:32,40:00:40:01:80:f8,45:00:00:54:bb:1c,0x0800,118
2025-06-22 19:34:32,40:00:40:01:80:f8,45:00:00:54:bb:1c,0x0800,118
2025-06-22 19:34:32,00:00:3f:01:d1:36,45:00:00:54:ab:de,0x0800,84
2025-06-22 19:34:32,00:00:3f:01:d1:36,45:00:00:54:ab:de,0x0800,84
2025-06-22 19:34:33,40:00:40:01:80:96,45:00:00:54:bb:7e,0x0800,118
2025-06-22 19:34:33,40:00:40:01:80:96,45:00:00:54:bb:7e,0x0800,118
2025-06-22 19:34:33,00:00:3f:01:d1:ad,45:00:00:54:ab:67,0x0800,84
2025-06-22 19:34:33,00:00:3f:01:d1:ad,45:00:00:54:ab:67,0x0800,84
2025-06-22 19:34:34,40:00:40:01:80:38,45:00:00:54:bb:dc,0x0800,118
2025-06-22 19:34:34,40:00:40:01:80:38,45:00:00:54:bb:dc,0x0800,118
2025-06-22 19:34:34,00:00:3f:01:6c:ce,45:00:00:54:10:47,0x0800,84
2025-06-22 19:34:34,00:00:3f:01:6c:ce,45:00:00:54:10:47,0x0800,84
2025-06-22 19:34:35,40:00:40:01:80:1b,45:00:00:54:bb:f9,0x0800,118
2025-06-22 19:34:35,40:00:40:01:80:1b,45:00:00:54:bb:f9,0x0800,118
2025-06-22 19:34:35,00:00:3f:01:19:18,45:00:00:54:63:fd,0x0800,84
2025-06-22 19:34:35,00:00:3f:01:19:18,45:00:00:54:63:fd,0x0800,84
2025-06-22 19:34:36,40:00:40:01:80:14,45:00:00:54:bc:00,0x0800,118
2025-06-22 19:34:36,40:00:40:01:80:14,45:00:00:54:bc:00,0x0800,118
2025-06-22 19:34:36,00:00:3f:01:51:09,45:00:00:54:2c:0c,0x0800,84
2025-06-22 19:34:36,00:00:3f:01:51:09,45:00:00:54:2c:0c,0x0800,84
2025-06-22 19:34:37,40:00:40:01:80:03,45:00:00:54:bc:11,0x0800,118
2025-06-22 19:34:37,40:00:40:01:80:03,45:00:00:54:bc:11,0x0800,118
