timestamp,protocol_name,src_ip,dst_ip,inner_proto_id,packet_size_bytes
2025-06-22 19:28:50,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:28:51,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:28:51,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:28:51,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:28:51,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:28:52,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:28:52,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:28:52,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:28:52,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:28:53,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:28:53,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:28:53,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:28:53,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:28:54,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:28:54,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:28:54,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:28:54,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:28:55,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:28:55,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:28:55,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:28:55,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:28:56,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:28:56,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:28:56,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:28:56,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:28:57,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:28:57,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:28:57,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:28:57,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:28:58,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:28:58,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:28:58,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:28:58,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:28:59,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:28:59,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:28:59,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:28:59,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:00,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:00,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:00,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:00,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:01,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:01,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:01,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:01,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:02,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:02,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:02,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:02,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:03,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:03,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:03,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:03,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:04,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:04,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:05,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:05,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:05,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:05,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:05,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:05,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:06,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:06,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:06,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:06,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:07,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:07,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:08,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:08,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:08,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:08,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:08,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:09,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:09,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:09,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:09,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:09,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:10,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:10,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:11,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:11,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:12,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:12,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:12,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:12,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:13,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:13,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:13,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:13,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:14,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:14,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:14,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:14,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:15,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:15,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:15,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:15,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:16,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:16,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:16,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:16,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:17,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:17,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:17,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:17,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:18,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:18,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:18,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:18,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:19,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:19,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:19,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:19,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:20,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:20,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:20,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:20,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:21,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:21,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:21,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:21,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:22,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:22,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:22,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:22,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:23,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:23,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:23,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:23,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:24,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:24,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:24,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:24,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:25,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:25,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:25,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:25,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:26,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:26,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:26,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:26,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:27,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:27,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:27,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:27,IPv4,8.8.8.8,172.31.66.101,1,84
2025-06-22 19:29:28,IPv4,172.31.66.101,8.8.8.8,1,84
2025-06-22 19:29:28,IPv4,172.31.66.101,8.8.8.8,1,84
